Suburb,Rooms,Type,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,price_avg,price_min,price_max
Reservoir,3,u,475000.0,11.2,3073.0,1.0,2.0,521.0,100.0,2010.0,Darebin,-37.7097,144.9912,639.5909090909091,22.0,12624.0
Reservoir,3,u,475000.0,11.2,3073.0,1.0,2.0,521.0,100.0,2010.0,Darebin,-37.7097,144.9912,99.04347826086956,19.0,615.0
Reservoir,2,u,440000.0,11.2,3073.0,1.0,1.0,153.0,87.0,2007.0,Darebin,-37.7098,145.0211,639.5909090909091,22.0,12624.0
Reservoir,2,u,440000.0,11.2,3073.0,1.0,1.0,153.0,87.0,2007.0,Darebin,-37.7098,145.0211,99.04347826086956,19.0,615.0
Reservoir,2,h,623500.0,11.2,3073.0,1.0,0.0,452.0,,,Darebin,-37.7271,145.0009,639.5909090909091,22.0,12624.0
Reservoir,2,h,623500.0,11.2,3073.0,1.0,0.0,452.0,,,Darebin,-37.7271,145.0009,99.04347826086956,19.0,615.0
Reservoir,4,h,830000.0,11.2,3073.0,1.0,4.0,791.0,,,Darebin,-37.7001,144.9936,639.5909090909091,22.0,12624.0
Reservoir,4,h,830000.0,11.2,3073.0,1.0,4.0,791.0,,,Darebin,-37.7001,144.9936,99.04347826086956,19.0,615.0
Reservoir,3,h,450000.0,11.2,3073.0,2.0,2.0,185.0,,,Darebin,-37.7211,145.0147,639.5909090909091,22.0,12624.0
Reservoir,3,h,450000.0,11.2,3073.0,2.0,2.0,185.0,,,Darebin,-37.7211,145.0147,99.04347826086956,19.0,615.0
Reservoir,2,u,525000.0,11.2,3073.0,1.0,2.0,284.0,,2014.0,Darebin,-37.705,145.0152,639.5909090909091,22.0,12624.0
Reservoir,2,u,525000.0,11.2,3073.0,1.0,2.0,284.0,,2014.0,Darebin,-37.705,145.0152,99.04347826086956,19.0,615.0
Reservoir,3,h,692500.0,11.2,3073.0,2.0,2.0,803.0,,,Darebin,-37.7086,145.0313,639.5909090909091,22.0,12624.0
Reservoir,3,h,692500.0,11.2,3073.0,2.0,2.0,803.0,,,Darebin,-37.7086,145.0313,99.04347826086956,19.0,615.0
Reservoir,4,h,790000.0,11.2,3073.0,2.0,2.0,1090.0,,,Darebin,-37.7243,145.0014,639.5909090909091,22.0,12624.0
Reservoir,4,h,790000.0,11.2,3073.0,2.0,2.0,1090.0,,,Darebin,-37.7243,145.0014,99.04347826086956,19.0,615.0
Reservoir,3,h,785000.0,11.2,3073.0,1.0,1.0,719.0,,,Darebin,-37.709,145.0015,639.5909090909091,22.0,12624.0
Reservoir,3,h,785000.0,11.2,3073.0,1.0,1.0,719.0,,,Darebin,-37.709,145.0015,99.04347826086956,19.0,615.0
Reservoir,2,h,840000.0,11.2,3073.0,1.0,1.0,714.0,,,Darebin,-37.726,144.9858,639.5909090909091,22.0,12624.0
Reservoir,2,h,840000.0,11.2,3073.0,1.0,1.0,714.0,,,Darebin,-37.726,144.9858,99.04347826086956,19.0,615.0
Reservoir,5,h,925000.0,11.2,3073.0,3.0,4.0,922.0,,,Darebin,-37.6961,144.9865,639.5909090909091,22.0,12624.0
Reservoir,5,h,925000.0,11.2,3073.0,3.0,4.0,922.0,,,Darebin,-37.6961,144.9865,99.04347826086956,19.0,615.0
Reservoir,3,h,700000.0,11.2,3073.0,1.0,1.0,621.0,,1950.0,Darebin,-37.7195,145.0074,639.5909090909091,22.0,12624.0
Reservoir,3,h,700000.0,11.2,3073.0,1.0,1.0,621.0,,1950.0,Darebin,-37.7195,145.0074,99.04347826086956,19.0,615.0
Reservoir,4,h,801000.0,11.2,3073.0,1.0,2.0,771.0,,1965.0,Darebin,-37.705,145.0035,639.5909090909091,22.0,12624.0
Reservoir,4,h,801000.0,11.2,3073.0,1.0,2.0,771.0,,1965.0,Darebin,-37.705,145.0035,99.04347826086956,19.0,615.0
Reservoir,3,h,866000.0,11.2,3073.0,1.0,2.0,569.0,,,Darebin,-37.7313,145.0224,639.5909090909091,22.0,12624.0
Reservoir,3,h,866000.0,11.2,3073.0,1.0,2.0,569.0,,,Darebin,-37.7313,145.0224,99.04347826086956,19.0,615.0
Reservoir,2,u,340000.0,11.2,3073.0,1.0,1.0,151.0,80.0,1975.0,Darebin,-37.7126,144.99,639.5909090909091,22.0,12624.0
Reservoir,2,u,340000.0,11.2,3073.0,1.0,1.0,151.0,80.0,1975.0,Darebin,-37.7126,144.99,99.04347826086956,19.0,615.0
Reservoir,2,h,500250.0,11.2,3073.0,1.0,1.0,425.0,,1960.0,Darebin,-37.7047,145.0252,639.5909090909091,22.0,12624.0
Reservoir,2,h,500250.0,11.2,3073.0,1.0,1.0,425.0,,1960.0,Darebin,-37.7047,145.0252,99.04347826086956,19.0,615.0
Reservoir,1,h,395000.0,11.2,3073.0,1.0,1.0,94.0,50.0,2014.0,Darebin,-37.7186,145.011,639.5909090909091,22.0,12624.0
Reservoir,1,h,395000.0,11.2,3073.0,1.0,1.0,94.0,50.0,2014.0,Darebin,-37.7186,145.011,99.04347826086956,19.0,615.0
Reservoir,3,h,810000.0,11.2,3073.0,2.0,3.0,486.0,,,Darebin,-37.7164,145.0048,639.5909090909091,22.0,12624.0
Reservoir,3,h,810000.0,11.2,3073.0,2.0,3.0,486.0,,,Darebin,-37.7164,145.0048,99.04347826086956,19.0,615.0
Reservoir,2,h,790000.0,11.2,3073.0,1.0,1.0,585.0,97.0,1950.0,Darebin,-37.719,144.9972,639.5909090909091,22.0,12624.0
Reservoir,2,h,790000.0,11.2,3073.0,1.0,1.0,585.0,97.0,1950.0,Darebin,-37.719,144.9972,99.04347826086956,19.0,615.0
Reservoir,2,u,465000.0,11.2,3073.0,1.0,1.0,111.0,,,Darebin,-37.7128,145.0075,639.5909090909091,22.0,12624.0
Reservoir,2,u,465000.0,11.2,3073.0,1.0,1.0,111.0,,,Darebin,-37.7128,145.0075,99.04347826086956,19.0,615.0
Reservoir,3,h,601000.0,11.2,3073.0,1.0,2.0,460.0,102.0,1965.0,Darebin,-37.6917,144.9755,639.5909090909091,22.0,12624.0
Reservoir,3,h,601000.0,11.2,3073.0,1.0,2.0,460.0,102.0,1965.0,Darebin,-37.6917,144.9755,99.04347826086956,19.0,615.0
Reservoir,2,h,968000.0,11.2,3073.0,1.0,2.0,631.0,,,Darebin,-37.7211,145.0195,639.5909090909091,22.0,12624.0
Reservoir,2,h,968000.0,11.2,3073.0,1.0,2.0,631.0,,,Darebin,-37.7211,145.0195,99.04347826086956,19.0,615.0
Reservoir,3,h,928000.0,11.2,3073.0,1.0,1.0,696.0,,,Darebin,-37.7218,145.015,639.5909090909091,22.0,12624.0
Reservoir,3,h,928000.0,11.2,3073.0,1.0,1.0,696.0,,,Darebin,-37.7218,145.015,99.04347826086956,19.0,615.0
Reservoir,2,u,300000.0,11.2,3073.0,1.0,1.0,87.0,62.0,1970.0,Darebin,-37.7174,145.0016,639.5909090909091,22.0,12624.0
Reservoir,2,u,300000.0,11.2,3073.0,1.0,1.0,87.0,62.0,1970.0,Darebin,-37.7174,145.0016,99.04347826086956,19.0,615.0
Reservoir,2,t,420000.0,11.2,3073.0,1.0,2.0,153.0,107.0,2003.0,Darebin,-37.702,145.0324,639.5909090909091,22.0,12624.0
Reservoir,2,t,420000.0,11.2,3073.0,1.0,2.0,153.0,107.0,2003.0,Darebin,-37.702,145.0324,99.04347826086956,19.0,615.0
Reservoir,4,h,885000.0,11.2,3073.0,2.0,3.0,936.0,262.0,1985.0,Darebin,-37.7021,145.0178,639.5909090909091,22.0,12624.0
Reservoir,4,h,885000.0,11.2,3073.0,2.0,3.0,936.0,262.0,1985.0,Darebin,-37.7021,145.0178,99.04347826086956,19.0,615.0
Reservoir,2,u,240000.0,11.2,3073.0,1.0,1.0,82.0,,1970.0,Darebin,-37.6983,145.0104,639.5909090909091,22.0,12624.0
Reservoir,2,u,240000.0,11.2,3073.0,1.0,1.0,82.0,,1970.0,Darebin,-37.6983,145.0104,99.04347826086956,19.0,615.0
Reservoir,3,h,815000.0,11.2,3073.0,1.0,2.0,550.0,557.0,1965.0,Darebin,-37.7208,144.9887,639.5909090909091,22.0,12624.0
Reservoir,3,h,815000.0,11.2,3073.0,1.0,2.0,550.0,557.0,1965.0,Darebin,-37.7208,144.9887,99.04347826086956,19.0,615.0
Reservoir,3,h,882500.0,11.2,3073.0,2.0,2.0,681.0,135.0,1940.0,Darebin,-37.7217,145.0163,639.5909090909091,22.0,12624.0
Reservoir,3,h,882500.0,11.2,3073.0,2.0,2.0,681.0,135.0,1940.0,Darebin,-37.7217,145.0163,99.04347826086956,19.0,615.0
Reservoir,3,h,793000.0,11.2,3073.0,1.0,2.0,589.0,128.0,1950.0,Darebin,-37.7195,144.9982,639.5909090909091,22.0,12624.0
Reservoir,3,h,793000.0,11.2,3073.0,1.0,2.0,589.0,128.0,1950.0,Darebin,-37.7195,144.9982,99.04347826086956,19.0,615.0
Reservoir,3,h,550000.0,11.2,3073.0,2.0,2.0,260.0,128.0,2006.0,Darebin,-37.7106,145.0225,639.5909090909091,22.0,12624.0
Reservoir,3,h,550000.0,11.2,3073.0,2.0,2.0,260.0,128.0,2006.0,Darebin,-37.7106,145.0225,99.04347826086956,19.0,615.0
Reservoir,2,u,477000.0,11.2,3073.0,1.0,2.0,115.0,,,Darebin,-37.7156,144.9977,639.5909090909091,22.0,12624.0
Reservoir,2,u,477000.0,11.2,3073.0,1.0,2.0,115.0,,,Darebin,-37.7156,144.9977,99.04347826086956,19.0,615.0
Reservoir,2,u,433000.0,11.2,3073.0,1.0,1.0,236.0,72.0,2012.0,Darebin,-37.6984,144.9997,639.5909090909091,22.0,12624.0
Reservoir,2,u,433000.0,11.2,3073.0,1.0,1.0,236.0,72.0,2012.0,Darebin,-37.6984,144.9997,99.04347826086956,19.0,615.0
Reservoir,3,u,672000.0,11.2,3073.0,1.0,2.0,855.0,,,Darebin,-37.7328,145.0348,639.5909090909091,22.0,12624.0
Reservoir,3,u,672000.0,11.2,3073.0,1.0,2.0,855.0,,,Darebin,-37.7328,145.0348,99.04347826086956,19.0,615.0
Reservoir,2,h,680000.0,11.2,3073.0,1.0,1.0,750.0,92.0,1960.0,Darebin,-37.7089,145.0192,639.5909090909091,22.0,12624.0
Reservoir,2,h,680000.0,11.2,3073.0,1.0,1.0,750.0,92.0,1960.0,Darebin,-37.7089,145.0192,99.04347826086956,19.0,615.0
Reservoir,3,h,751000.0,11.2,3073.0,1.0,2.0,604.0,,1940.0,Darebin,-37.723,145.0024,639.5909090909091,22.0,12624.0
Reservoir,3,h,751000.0,11.2,3073.0,1.0,2.0,604.0,,1940.0,Darebin,-37.723,145.0024,99.04347826086956,19.0,615.0
Reservoir,3,h,851000.0,11.2,3073.0,1.0,1.0,826.0,101.0,1960.0,Darebin,-37.7013,145.0244,639.5909090909091,22.0,12624.0
Reservoir,3,h,851000.0,11.2,3073.0,1.0,1.0,826.0,101.0,1960.0,Darebin,-37.7013,145.0244,99.04347826086956,19.0,615.0
Reservoir,3,h,777000.0,11.2,3073.0,1.0,2.0,480.0,,,Darebin,-37.7265,144.9918,639.5909090909091,22.0,12624.0
Reservoir,3,h,777000.0,11.2,3073.0,1.0,2.0,480.0,,,Darebin,-37.7265,144.9918,99.04347826086956,19.0,615.0
Reservoir,4,h,1162000.0,11.2,3073.0,3.0,4.0,695.0,,,Darebin,-37.7264,145.0198,639.5909090909091,22.0,12624.0
Reservoir,4,h,1162000.0,11.2,3073.0,3.0,4.0,695.0,,,Darebin,-37.7264,145.0198,99.04347826086956,19.0,615.0
Reservoir,3,h,620000.0,11.2,3073.0,1.0,2.0,653.0,,,Darebin,-37.7108,145.0156,639.5909090909091,22.0,12624.0
Reservoir,3,h,620000.0,11.2,3073.0,1.0,2.0,653.0,,,Darebin,-37.7108,145.0156,99.04347826086956,19.0,615.0
Reservoir,3,h,1025000.0,11.2,3073.0,1.0,4.0,670.0,134.0,1935.0,Darebin,-37.7242,145.0154,639.5909090909091,22.0,12624.0
Reservoir,3,h,1025000.0,11.2,3073.0,1.0,4.0,670.0,134.0,1935.0,Darebin,-37.7242,145.0154,99.04347826086956,19.0,615.0
Reservoir,3,h,762500.0,11.2,3073.0,1.0,2.0,677.0,,,Darebin,-37.7101,144.9999,639.5909090909091,22.0,12624.0
Reservoir,3,h,762500.0,11.2,3073.0,1.0,2.0,677.0,,,Darebin,-37.7101,144.9999,99.04347826086956,19.0,615.0
Reservoir,3,h,832000.0,11.2,3073.0,1.0,2.0,496.0,,,Darebin,-37.7263,145.0003,639.5909090909091,22.0,12624.0
Reservoir,3,h,832000.0,11.2,3073.0,1.0,2.0,496.0,,,Darebin,-37.7263,145.0003,99.04347826086956,19.0,615.0
Reservoir,5,h,820000.0,11.2,3073.0,2.0,2.0,737.0,150.0,,Darebin,-37.7306,145.0242,639.5909090909091,22.0,12624.0
Reservoir,5,h,820000.0,11.2,3073.0,2.0,2.0,737.0,150.0,,Darebin,-37.7306,145.0242,99.04347826086956,19.0,615.0
Reservoir,3,h,784000.0,11.2,3073.0,1.0,2.0,602.0,162.0,1970.0,Darebin,-37.7115,145.0009,639.5909090909091,22.0,12624.0
Reservoir,3,h,784000.0,11.2,3073.0,1.0,2.0,602.0,162.0,1970.0,Darebin,-37.7115,145.0009,99.04347826086956,19.0,615.0
Reservoir,4,h,1186000.0,11.2,3073.0,1.0,2.0,895.0,188.0,1940.0,Darebin,-37.7285,144.9964,639.5909090909091,22.0,12624.0
Reservoir,4,h,1186000.0,11.2,3073.0,1.0,2.0,895.0,188.0,1940.0,Darebin,-37.7285,144.9964,99.04347826086956,19.0,615.0
Reservoir,3,h,665000.0,11.2,3073.0,1.0,1.0,467.0,,,Darebin,-37.7219,144.9892,639.5909090909091,22.0,12624.0
Reservoir,3,h,665000.0,11.2,3073.0,1.0,1.0,467.0,,,Darebin,-37.7219,144.9892,99.04347826086956,19.0,615.0
Reservoir,2,u,405000.0,11.2,3073.0,1.0,1.0,121.0,,1965.0,Darebin,-37.7146,145.001,639.5909090909091,22.0,12624.0
Reservoir,2,u,405000.0,11.2,3073.0,1.0,1.0,121.0,,1965.0,Darebin,-37.7146,145.001,99.04347826086956,19.0,615.0
Reservoir,2,u,431000.0,11.2,3073.0,1.0,1.0,139.0,,1975.0,Darebin,-37.7175,145.0,639.5909090909091,22.0,12624.0
Reservoir,2,u,431000.0,11.2,3073.0,1.0,1.0,139.0,,1975.0,Darebin,-37.7175,145.0,99.04347826086956,19.0,615.0
Reservoir,4,h,885000.0,11.2,3073.0,2.0,2.0,508.0,141.0,1950.0,Darebin,-37.7129,145.0047,639.5909090909091,22.0,12624.0
Reservoir,4,h,885000.0,11.2,3073.0,2.0,2.0,508.0,141.0,1950.0,Darebin,-37.7129,145.0047,99.04347826086956,19.0,615.0
Reservoir,5,h,762500.0,11.2,3073.0,2.0,2.0,548.0,285.0,1990.0,Darebin,-37.7099,145.0333,639.5909090909091,22.0,12624.0
Reservoir,5,h,762500.0,11.2,3073.0,2.0,2.0,548.0,285.0,1990.0,Darebin,-37.7099,145.0333,99.04347826086956,19.0,615.0
Reservoir,3,h,810000.0,11.2,3073.0,2.0,2.0,279.0,,,Darebin,-37.7192,144.9971,639.5909090909091,22.0,12624.0
Reservoir,3,h,810000.0,11.2,3073.0,2.0,2.0,279.0,,,Darebin,-37.7192,144.9971,99.04347826086956,19.0,615.0
Reservoir,2,h,610000.0,11.2,3073.0,1.0,2.0,383.0,103.0,1970.0,Darebin,-37.7103,145.0037,639.5909090909091,22.0,12624.0
Reservoir,2,h,610000.0,11.2,3073.0,1.0,2.0,383.0,103.0,1970.0,Darebin,-37.7103,145.0037,99.04347826086956,19.0,615.0
Reservoir,2,u,430000.0,11.2,3073.0,1.0,1.0,152.0,,,Darebin,-37.7173,144.9976,639.5909090909091,22.0,12624.0
Reservoir,2,u,430000.0,11.2,3073.0,1.0,1.0,152.0,,,Darebin,-37.7173,144.9976,99.04347826086956,19.0,615.0
Reservoir,2,h,730000.0,11.2,3073.0,1.0,2.0,637.0,,,Darebin,-37.7207,145.0196,639.5909090909091,22.0,12624.0
Reservoir,2,h,730000.0,11.2,3073.0,1.0,2.0,637.0,,,Darebin,-37.7207,145.0196,99.04347826086956,19.0,615.0
Reservoir,4,h,680000.0,11.2,3073.0,1.0,2.0,561.0,134.0,1960.0,Darebin,-37.697,144.9989,639.5909090909091,22.0,12624.0
Reservoir,4,h,680000.0,11.2,3073.0,1.0,2.0,561.0,134.0,1960.0,Darebin,-37.697,144.9989,99.04347826086956,19.0,615.0
Reservoir,3,h,705000.0,11.2,3073.0,1.0,1.0,437.0,,1930.0,Darebin,-37.7291,145.02100000000004,639.5909090909091,22.0,12624.0
Reservoir,3,h,705000.0,11.2,3073.0,1.0,1.0,437.0,,1930.0,Darebin,-37.7291,145.02100000000004,99.04347826086956,19.0,615.0
Reservoir,3,h,705000.0,11.2,3073.0,1.0,3.0,513.0,,,Darebin,-37.7243,144.9883,639.5909090909091,22.0,12624.0
Reservoir,3,h,705000.0,11.2,3073.0,1.0,3.0,513.0,,,Darebin,-37.7243,144.9883,99.04347826086956,19.0,615.0
Reservoir,2,u,390000.0,11.2,3073.0,1.0,1.0,133.0,65.0,2012.0,Darebin,-37.6983,144.9998,639.5909090909091,22.0,12624.0
Reservoir,2,u,390000.0,11.2,3073.0,1.0,1.0,133.0,65.0,2012.0,Darebin,-37.6983,144.9998,99.04347826086956,19.0,615.0
Richmond,2,h,937000.0,2.6,3121.0,1.0,1.0,125.0,103.0,1950.0,Yarra,-37.8106,144.994,162.3774319066148,28.0,995.0
Richmond,2,h,937000.0,2.6,3121.0,1.0,1.0,125.0,103.0,1950.0,Yarra,-37.8106,144.994,162.1832884097035,35.0,1045.0
Richmond,3,h,1260000.0,2.6,3121.0,1.0,0.0,203.0,81.0,1900.0,Yarra,-37.8166,144.9945,162.3774319066148,28.0,995.0
Richmond,3,h,1260000.0,2.6,3121.0,1.0,0.0,203.0,81.0,1900.0,Yarra,-37.8166,144.9945,162.1832884097035,35.0,1045.0
Richmond,3,t,1236000.0,2.6,3121.0,2.0,1.0,675.0,,,Yarra,-37.8206,145.0003,162.3774319066148,28.0,995.0
Richmond,3,t,1236000.0,2.6,3121.0,2.0,1.0,675.0,,,Yarra,-37.8206,145.0003,162.1832884097035,35.0,1045.0
Richmond,2,u,540000.0,2.6,3121.0,2.0,1.0,656.0,,,Yarra,-37.8195,145.0103,162.3774319066148,28.0,995.0
Richmond,2,u,540000.0,2.6,3121.0,2.0,1.0,656.0,,,Yarra,-37.8195,145.0103,162.1832884097035,35.0,1045.0
Richmond,3,h,1600000.0,2.6,3121.0,2.0,1.0,115.0,,,Yarra,-37.8163,144.9984,162.3774319066148,28.0,995.0
Richmond,3,h,1600000.0,2.6,3121.0,2.0,1.0,115.0,,,Yarra,-37.8163,144.9984,162.1832884097035,35.0,1045.0
Richmond,3,h,2180000.0,2.6,3121.0,2.0,2.0,345.0,,,Yarra,-37.8159,144.994,162.3774319066148,28.0,995.0
Richmond,3,h,2180000.0,2.6,3121.0,2.0,2.0,345.0,,,Yarra,-37.8159,144.994,162.1832884097035,35.0,1045.0
Richmond,1,u,370000.0,2.6,3121.0,1.0,1.0,502.0,38.0,1950.0,Yarra,-37.8214,144.9997,162.3774319066148,28.0,995.0
Richmond,1,u,370000.0,2.6,3121.0,1.0,1.0,502.0,38.0,1950.0,Yarra,-37.8214,144.9997,162.1832884097035,35.0,1045.0
Richmond,4,h,3335000.0,2.6,3121.0,2.0,2.0,319.0,,1893.0,Yarra,-37.8244,145.0044,162.3774319066148,28.0,995.0
Richmond,4,h,3335000.0,2.6,3121.0,2.0,2.0,319.0,,1893.0,Yarra,-37.8244,145.0044,162.1832884097035,35.0,1045.0
Richmond,2,h,935000.0,2.6,3121.0,1.0,1.0,67.0,,1998.0,Yarra,-37.8159,145.0033,162.3774319066148,28.0,995.0
Richmond,2,h,935000.0,2.6,3121.0,1.0,1.0,67.0,,1998.0,Yarra,-37.8159,145.0033,162.1832884097035,35.0,1045.0
Richmond,3,h,1102000.0,2.6,3121.0,2.0,0.0,194.0,,,Yarra,-37.8265,145.0022,162.3774319066148,28.0,995.0
Richmond,3,h,1102000.0,2.6,3121.0,2.0,0.0,194.0,,,Yarra,-37.8265,145.0022,162.1832884097035,35.0,1045.0
Richmond,1,u,437500.0,2.6,3121.0,1.0,1.0,778.0,,2013.0,Yarra,-37.8177,144.9972,162.3774319066148,28.0,995.0
Richmond,1,u,437500.0,2.6,3121.0,1.0,1.0,778.0,,2013.0,Yarra,-37.8177,144.9972,162.1832884097035,35.0,1045.0
Richmond,1,u,421000.0,2.6,3121.0,1.0,1.0,8223.0,57.0,2012.0,Yarra,-37.8127,145.0094,162.3774319066148,28.0,995.0
Richmond,1,u,421000.0,2.6,3121.0,1.0,1.0,8223.0,57.0,2012.0,Yarra,-37.8127,145.0094,162.1832884097035,35.0,1045.0
Richmond,2,u,479000.0,2.6,3121.0,1.0,1.0,534.0,,1970.0,Yarra,-37.8123,145.0081,162.3774319066148,28.0,995.0
Richmond,2,u,479000.0,2.6,3121.0,1.0,1.0,534.0,,1970.0,Yarra,-37.8123,145.0081,162.1832884097035,35.0,1045.0
Richmond,5,h,3200000.0,2.6,3121.0,3.0,3.0,618.0,260.0,1890.0,Yarra,-37.8157,145.0073,162.3774319066148,28.0,995.0
Richmond,5,h,3200000.0,2.6,3121.0,3.0,3.0,618.0,260.0,1890.0,Yarra,-37.8157,145.0073,162.1832884097035,35.0,1045.0
Richmond,2,h,1042500.0,2.6,3121.0,1.0,1.0,80.0,,,Yarra,-37.8126,145.004,162.3774319066148,28.0,995.0
Richmond,2,h,1042500.0,2.6,3121.0,1.0,1.0,80.0,,,Yarra,-37.8126,145.004,162.1832884097035,35.0,1045.0
Richmond,2,u,655000.0,2.6,3121.0,1.0,1.0,1725.0,69.0,2005.0,Yarra,-37.8174,144.9949,162.3774319066148,28.0,995.0
Richmond,2,u,655000.0,2.6,3121.0,1.0,1.0,1725.0,69.0,2005.0,Yarra,-37.8174,144.9949,162.1832884097035,35.0,1045.0
Richmond,2,h,1130000.0,2.6,3121.0,2.0,3.0,114.0,,,Yarra,-37.8212,145.005,162.3774319066148,28.0,995.0
Richmond,2,h,1130000.0,2.6,3121.0,2.0,3.0,114.0,,,Yarra,-37.8212,145.005,162.1832884097035,35.0,1045.0
Richmond,2,u,561000.0,2.6,3121.0,1.0,1.0,2571.0,66.0,2013.0,Yarra,-37.8198,145.005,162.3774319066148,28.0,995.0
Richmond,2,u,561000.0,2.6,3121.0,1.0,1.0,2571.0,66.0,2013.0,Yarra,-37.8198,145.005,162.1832884097035,35.0,1045.0
Richmond,2,u,635000.0,2.6,3121.0,2.0,1.0,2740.0,76.0,2003.0,Yarra,-37.8231,144.9906,162.3774319066148,28.0,995.0
Richmond,2,u,635000.0,2.6,3121.0,2.0,1.0,2740.0,76.0,2003.0,Yarra,-37.8231,144.9906,162.1832884097035,35.0,1045.0
Richmond,3,h,1010000.0,2.6,3121.0,1.0,1.0,199.0,105.0,1900.0,Yarra,-37.8193,144.9993,162.3774319066148,28.0,995.0
Richmond,3,h,1010000.0,2.6,3121.0,1.0,1.0,199.0,105.0,1900.0,Yarra,-37.8193,144.9993,162.1832884097035,35.0,1045.0
Richmond,2,h,1025000.0,2.6,3121.0,1.0,1.0,169.0,92.0,1900.0,Yarra,-37.8235,145.0035,162.3774319066148,28.0,995.0
Richmond,2,h,1025000.0,2.6,3121.0,1.0,1.0,169.0,92.0,1900.0,Yarra,-37.8235,145.0035,162.1832884097035,35.0,1045.0
Richmond,2,h,1102000.0,2.6,3121.0,1.0,1.0,167.0,,,Yarra,-37.8255,145.0013,162.3774319066148,28.0,995.0
Richmond,2,h,1102000.0,2.6,3121.0,1.0,1.0,167.0,,,Yarra,-37.8255,145.0013,162.1832884097035,35.0,1045.0
Richmond,3,h,1152500.0,2.6,3121.0,2.0,1.0,78.0,,,Yarra,-37.8154,145.0061,162.3774319066148,28.0,995.0
Richmond,3,h,1152500.0,2.6,3121.0,2.0,1.0,78.0,,,Yarra,-37.8154,145.0061,162.1832884097035,35.0,1045.0
Richmond,4,h,1375000.0,2.6,3121.0,2.0,2.0,58.0,158.0,2007.0,Yarra,-37.817,145.0135,162.3774319066148,28.0,995.0
Richmond,4,h,1375000.0,2.6,3121.0,2.0,2.0,58.0,158.0,2007.0,Yarra,-37.817,145.0135,162.1832884097035,35.0,1045.0
Richmond,3,h,1422000.0,2.6,3121.0,1.0,0.0,339.0,,,Yarra,-37.8215,145.0102,162.3774319066148,28.0,995.0
Richmond,3,h,1422000.0,2.6,3121.0,1.0,0.0,339.0,,,Yarra,-37.8215,145.0102,162.1832884097035,35.0,1045.0
Richmond,2,h,1506000.0,2.6,3121.0,2.0,1.0,220.0,131.0,1920.0,Yarra,-37.8284,144.9989,162.3774319066148,28.0,995.0
Richmond,2,h,1506000.0,2.6,3121.0,2.0,1.0,220.0,131.0,1920.0,Yarra,-37.8284,144.9989,162.1832884097035,35.0,1045.0
Richmond,3,h,1350000.0,2.6,3121.0,1.0,2.0,332.0,116.0,1940.0,Yarra,-37.8131,145.005,162.3774319066148,28.0,995.0
Richmond,3,h,1350000.0,2.6,3121.0,1.0,2.0,332.0,116.0,1940.0,Yarra,-37.8131,145.005,162.1832884097035,35.0,1045.0
Richmond,3,h,1090000.0,2.6,3121.0,1.0,3.0,283.0,,,Yarra,-37.8127,145.0073,162.3774319066148,28.0,995.0
Richmond,3,h,1090000.0,2.6,3121.0,1.0,3.0,283.0,,,Yarra,-37.8127,145.0073,162.1832884097035,35.0,1045.0
Richmond,1,u,405000.0,2.6,3121.0,1.0,1.0,7455.0,53.0,2005.0,Yarra,-37.822,145.0104,162.3774319066148,28.0,995.0
Richmond,1,u,405000.0,2.6,3121.0,1.0,1.0,7455.0,53.0,2005.0,Yarra,-37.822,145.0104,162.1832884097035,35.0,1045.0
Richmond,3,h,1474000.0,2.6,3121.0,1.0,0.0,238.0,94.0,1900.0,Yarra,-37.8167,144.9977,162.3774319066148,28.0,995.0
Richmond,3,h,1474000.0,2.6,3121.0,1.0,0.0,238.0,94.0,1900.0,Yarra,-37.8167,144.9977,162.1832884097035,35.0,1045.0
Richmond,3,h,1555000.0,2.6,3121.0,1.0,0.0,250.0,115.0,1900.0,Yarra,-37.8167,144.9978,162.3774319066148,28.0,995.0
Richmond,3,h,1555000.0,2.6,3121.0,1.0,0.0,250.0,115.0,1900.0,Yarra,-37.8167,144.9978,162.1832884097035,35.0,1045.0
Richmond,1,u,345000.0,2.6,3121.0,1.0,1.0,8223.0,45.0,2012.0,Yarra,-37.8127,145.0094,162.3774319066148,28.0,995.0
Richmond,1,u,345000.0,2.6,3121.0,1.0,1.0,8223.0,45.0,2012.0,Yarra,-37.8127,145.0094,162.1832884097035,35.0,1045.0
Richmond,3,h,1275000.0,2.6,3121.0,1.0,2.0,204.0,128.0,1900.0,Yarra,-37.8285,145.0022,162.3774319066148,28.0,995.0
Richmond,3,h,1275000.0,2.6,3121.0,1.0,2.0,204.0,128.0,1900.0,Yarra,-37.8285,145.0022,162.1832884097035,35.0,1045.0
Richmond,3,h,1150000.0,2.6,3121.0,1.0,0.0,176.0,92.0,1900.0,Yarra,-37.8116,145.0042,162.3774319066148,28.0,995.0
Richmond,3,h,1150000.0,2.6,3121.0,1.0,0.0,176.0,92.0,1900.0,Yarra,-37.8116,145.0042,162.1832884097035,35.0,1045.0
Richmond,4,h,950000.0,2.6,3121.0,1.0,0.0,254.0,124.0,1890.0,Yarra,-37.8201,144.9898,162.3774319066148,28.0,995.0
